date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-09-18 06:20:00,1001.5,5.8,278.83,4.53,91.5,9.23,8.44,0.78,5.26,8.43,1246.72,0.34,0.62,358.8,0.0,0.0,19.88,46.81,66.2,16.02,436.9
2020-09-18 06:30:00,1001.52,6.15,279.17,4.51,89.2,9.45,8.43,1.02,5.25,8.42,1245.2,0.47,0.7,112.8,0.0,0.0,46.71,81.96,97.9,15.95,443.1
2020-09-18 06:40:00,1001.57,6.44,279.46,4.34,86.4,9.65,8.33,1.31,5.19,8.32,1244.01,0.74,1.24,195.9,0.0,0.0,67.71,115.52,133.76,15.93,445.2
2020-09-18 06:50:00,1001.64,6.09,279.1,4.37,88.7,9.41,8.35,1.06,5.2,8.34,1245.66,0.93,1.26,203.9,0.0,0.0,90.75,155.24,178.16,15.96,445.4
2020-09-18 07:00:00,1001.69,6.49,279.51,4.54,87.3,9.68,8.45,1.23,5.27,8.44,1243.85,0.83,1.29,202.5,0.0,0.0,115.75,203.62,228.01,16.04,441.0
2020-09-18 07:10:00,1001.75,7.22,280.23,4.72,84.1,10.18,8.56,1.62,5.33,8.55,1240.65,0.53,0.93,191.2,0.0,0.0,139.5,252.45,274.4,16.21,444.8
2020-09-18 07:20:00,1001.75,7.85,280.86,4.89,81.5,10.63,8.66,1.97,5.4,8.65,1237.83,0.76,1.12,187.7,0.0,0.0,162.49,299.17,324.75,16.52,450.6
2020-09-18 07:30:00,1001.78,8.72,281.73,5.05,77.66,11.28,8.76,2.52,5.46,8.74,1233.99,0.51,0.85,136.5,0.0,0.0,187.43,350.78,375.23,16.98,454.1
2020-09-18 07:40:00,1001.81,9.58,282.58,5.23,74.2,11.95,8.87,3.08,5.52,8.85,1230.24,0.51,0.91,134.4,0.0,0.0,211.03,388.15,418.54,17.59,460.2
2020-09-18 07:50:00,1001.87,10.11,283.11,5.41,72.51,12.38,8.98,3.4,5.59,8.96,1227.95,0.63,1.1,134.7,0.0,0.0,235.58,445.21,473.69,18.31,466.3
2020-09-18 08:00:00,1001.9,10.36,283.36,5.51,71.8,12.59,9.04,3.55,5.63,9.03,1226.88,0.62,1.2,150.4,0.0,0.0,264.92,500.95,525.22,19.09,469.4
2020-09-18 08:10:00,1001.92,10.52,283.51,5.65,71.75,12.73,9.13,3.6,5.69,9.12,1226.17,0.76,1.3,120.7,0.0,0.0,291.36,550.84,575.34,19.91,468.9
2020-09-18 08:20:00,1001.95,11.01,284.0,5.67,69.53,13.15,9.14,4.01,5.7,9.13,1224.09,0.79,1.43,149.9,0.0,0.0,317.27,599.35,624.43,20.74,463.5
2020-09-18 08:30:00,1002.04,11.34,284.32,5.91,69.18,13.44,9.3,4.14,5.79,9.28,1222.7,0.84,1.61,116.0,0.0,0.0,344.3,650.55,675.3,21.55,458.2
2020-09-18 08:40:00,1002.08,11.46,284.44,6.06,69.34,13.55,9.4,4.15,5.85,9.38,1222.19,0.87,1.42,126.5,0.0,0.0,370.25,700.97,723.77,22.34,452.0
2020-09-18 08:50:00,1002.15,11.68,284.66,6.03,68.22,13.75,9.38,4.37,5.84,9.36,1221.34,0.82,1.4,146.7,0.0,0.0,394.49,748.55,770.59,23.11,447.1
2020-09-18 09:00:00,1002.23,11.71,284.68,6.05,68.16,13.78,9.39,4.39,5.85,9.37,1221.3,1.16,1.9,113.2,0.0,0.0,417.31,791.4,807.14,23.84,441.7
2020-09-18 09:10:00,1002.25,11.69,284.66,6.1,68.47,13.76,9.42,4.34,5.87,9.4,1221.4,1.1,1.97,94.8,0.0,0.0,439.78,834.55,857.42,24.51,437.6
2020-09-18 09:20:00,1002.25,11.93,284.9,6.19,67.81,13.98,9.48,4.5,5.9,9.46,1220.35,1.05,1.77,93.3,0.0,0.0,460.08,874.14,897.26,25.14,434.5
2020-09-18 09:30:00,1002.31,12.33,285.29,6.21,66.18,14.35,9.5,4.85,5.92,9.48,1218.7,1.08,1.95,78.79,0.0,0.0,475.48,906.33,948.38,25.73,431.8
2020-09-18 09:40:00,1002.34,12.43,285.39,6.17,65.55,14.45,9.47,4.98,5.9,9.45,1218.33,1.78,2.56,44.14,0.0,0.0,506.89,963.85,981.03,26.27,427.9
2020-09-18 09:50:00,1002.34,12.88,285.84,6.41,64.71,14.88,9.63,5.25,6.0,9.61,1216.34,1.73,3.17,28.33,0.0,0.0,523.95,997.67,1018.66,26.75,425.4
2020-09-18 10:00:00,1002.29,13.3,286.26,6.55,63.56,15.3,9.72,5.57,6.06,9.7,1214.44,2.03,3.61,41.18,0.0,0.0,544.43,1035.73,1054.58,27.14,422.1
2020-09-18 10:10:00,1002.19,13.9,286.87,6.93,62.75,15.9,9.98,5.92,6.22,9.96,1211.67,1.66,2.53,32.2,0.0,0.0,562.06,1071.59,1088.72,27.44,419.2
2020-09-18 10:20:00,1002.11,14.36,287.34,6.72,60.02,16.39,9.84,6.55,6.13,9.81,1209.7,2.16,3.09,59.35,0.0,0.0,563.92,1078.34,1119.51,27.71,414.1
2020-09-18 10:30:00,1001.98,14.54,287.53,6.56,58.66,16.58,9.73,6.85,6.06,9.71,1208.83,2.32,3.33,38.44,0.0,0.0,593.07,1132.35,1146.75,27.96,410.9
2020-09-18 10:40:00,1001.87,14.9,287.9,6.46,56.93,16.97,9.66,7.31,6.02,9.64,1207.22,2.05,3.42,33.48,0.0,0.0,605.61,1159.1,1169.99,28.18,408.2
2020-09-18 10:50:00,1001.78,15.56,288.56,6.14,53.39,17.7,9.45,8.25,5.89,9.44,1204.44,2.4,4.91,99.3,0.0,0.0,617.25,1181.87,1193.51,28.39,405.8
2020-09-18 11:00:00,1001.77,16.08,289.08,4.73,46.8,18.3,8.57,9.74,5.34,8.55,1202.67,3.63,6.15,124.8,0.0,0.0,628.02,1198.46,1213.68,28.59,401.8
2020-09-18 11:10:00,1001.67,16.38,289.39,4.5,45.16,18.66,8.43,10.23,5.25,8.41,1201.37,3.83,6.4,91.0,0.0,0.0,640.9,1224.53,1236.37,28.78,401.9
2020-09-18 11:20:00,1001.57,16.53,289.55,4.42,44.5,18.84,8.38,10.45,5.22,8.37,1200.64,4.44,6.95,91.9,0.0,0.0,651.02,1243.12,1249.16,28.93,402.4
2020-09-18 11:30:00,1001.55,16.59,289.61,4.16,43.51,18.91,8.23,10.68,5.13,8.21,1200.45,4.86,6.31,86.2,0.0,0.0,656.78,1254.17,1259.61,29.02,403.8
2020-09-18 11:40:00,1001.49,16.82,289.85,4.55,44.07,19.19,8.46,10.73,5.27,8.44,1199.31,3.22,5.22,99.5,0.0,0.0,659.82,1262.57,1268.64,29.07,403.7
2020-09-18 11:50:00,1001.33,17.05,290.09,4.48,43.22,19.47,8.41,11.05,5.24,8.4,1198.19,3.87,5.9,92.9,0.0,0.0,662.5,1268.09,1273.14,29.13,403.3
2020-09-18 12:00:00,1001.22,17.38,290.43,4.61,42.73,19.88,8.49,11.38,5.29,8.48,1196.66,3.71,5.96,127.4,0.0,0.0,660.42,1265.2,1274.61,29.2,404.4
2020-09-18 12:10:00,1001.13,17.54,290.6,4.61,42.31,20.08,8.5,11.58,5.3,8.49,1195.9,3.33,4.87,98.2,0.0,0.0,663.89,1273.36,1277.41,29.29,404.0
2020-09-18 12:20:00,1001.07,17.72,290.78,4.75,42.24,20.31,8.58,11.73,5.35,8.57,1195.05,3.8,5.43,102.0,0.0,0.0,661.02,1269.41,1271.91,29.41,404.3
2020-09-18 12:30:00,1000.98,17.64,290.71,4.81,42.62,20.21,8.61,11.6,5.37,8.6,1195.25,4.17,6.5,83.9,0.0,0.0,659.99,1267.48,1270.01,29.57,403.7
2020-09-18 12:40:00,1000.9,17.79,290.87,4.59,41.59,20.4,8.48,11.92,5.29,8.48,1194.59,3.96,6.98,92.3,0.0,0.0,658.45,1264.64,1269.5,29.74,403.1
2020-09-18 12:50:00,1000.78,18.02,291.11,4.75,41.45,20.7,8.58,12.12,5.35,8.57,1193.47,3.86,7.22,116.9,0.0,0.0,653.61,1256.54,1269.58,29.92,403.1
2020-09-18 13:00:00,1000.6,18.23,291.33,4.77,40.96,20.97,8.59,12.38,5.36,8.59,1192.39,4.08,6.29,55.34,0.0,0.0,647.27,1245.55,1254.16,30.14,402.1
2020-09-18 13:10:00,1000.53,18.43,291.54,4.57,39.89,21.24,8.47,12.77,5.28,8.47,1191.55,3.51,6.16,104.6,0.0,0.0,639.07,1229.93,1237.25,30.37,401.4
2020-09-18 13:20:00,1000.39,18.58,291.7,4.24,38.61,21.44,8.28,13.16,5.16,8.27,1190.85,3.58,5.4,109.2,0.0,0.0,621.77,1198.34,1237.7,30.62,400.5
2020-09-18 13:30:00,1000.32,18.84,291.96,4.33,38.22,21.79,8.33,13.46,5.19,8.33,1189.68,3.38,5.94,79.54,0.0,0.0,616.2,1186.78,1197.09,30.91,399.5
2020-09-18 13:40:00,1000.31,19.17,292.29,4.26,37.25,22.24,8.29,13.96,5.17,8.28,1188.35,3.06,5.35,87.2,0.0,0.0,602.47,1163.49,1180.66,31.23,399.3
2020-09-18 13:50:00,1000.09,19.37,292.51,4.2,36.65,22.52,8.25,14.27,5.15,8.25,1187.29,2.89,4.84,106.8,0.0,0.0,588.23,1135.09,1149.43,31.58,399.6
2020-09-18 14:00:00,1000.03,19.31,292.46,4.4,37.3,22.44,8.37,14.07,5.22,8.37,1187.41,3.31,5.57,70.37,0.0,0.0,573.82,1105.32,1120.71,31.97,399.3
2020-09-18 14:10:00,999.97,19.45,292.6,4.04,36.04,22.63,8.16,14.48,5.09,8.16,1186.86,3.57,5.66,107.3,0.0,0.0,560.03,1076.77,1089.7,32.34,399.1
2020-09-18 14:20:00,999.85,19.55,292.71,4.17,36.17,22.78,8.24,14.54,5.14,8.24,1186.28,3.31,5.57,80.5,0.0,0.0,543.77,1046.24,1059.93,32.67,398.6
2020-09-18 14:30:00,999.84,19.59,292.75,4.15,36.01,22.83,8.22,14.61,5.13,8.22,1186.11,2.7,4.87,96.6,0.0,0.0,527.18,1017.37,1034.34,32.98,398.7
2020-09-18 14:40:00,999.76,19.57,292.74,4.48,36.91,22.8,8.42,14.39,5.25,8.42,1186.01,2.58,4.14,84.4,0.0,0.0,508.79,982.26,1000.46,33.26,398.3
2020-09-18 14:50:00,999.65,19.99,293.17,4.16,35.15,23.41,8.23,15.18,5.13,8.23,1184.26,2.64,4.59,104.7,0.0,0.0,488.87,944.47,964.73,33.53,398.5
2020-09-18 15:00:00,999.58,20.36,293.55,4.26,34.6,23.95,8.29,15.66,5.17,8.29,1182.66,2.74,5.03,99.1,0.0,0.0,467.15,904.47,922.29,33.8,399.0
2020-09-18 15:10:00,999.5,20.12,293.31,4.23,35.05,23.59,8.27,15.32,5.16,8.27,1183.54,2.67,4.64,90.9,0.0,0.0,445.42,862.96,883.23,34.06,398.5
2020-09-18 15:20:00,999.34,20.02,293.23,4.3,35.45,23.45,8.31,15.14,5.19,8.32,1183.73,2.94,4.65,67.41,0.0,0.0,423.53,821.88,844.07,34.28,398.1
2020-09-18 15:30:00,999.25,20.2,293.41,4.1,34.56,23.71,8.19,15.52,5.12,8.2,1182.95,3.06,4.97,99.0,0.0,0.0,397.84,771.51,795.38,34.44,398.1
2020-09-18 15:40:00,999.16,20.4,293.62,4.21,34.4,24.01,8.26,15.75,5.16,8.27,1182.01,2.94,4.84,78.93,0.0,0.0,373.43,725.32,749.83,34.56,398.1
2020-09-18 15:50:00,999.08,20.29,293.52,4.39,35.07,23.84,8.36,15.48,5.22,8.37,1182.31,3.31,4.93,75.99,0.0,0.0,348.26,677.03,701.01,34.65,398.0
2020-09-18 16:00:00,998.99,20.28,293.52,4.44,35.23,23.83,8.39,15.43,5.24,8.4,1182.23,3.64,5.34,56.55,0.0,0.0,323.85,629.84,652.79,34.71,397.6
2020-09-18 16:10:00,998.9,20.3,293.54,4.33,34.91,23.86,8.33,15.53,5.2,8.34,1182.08,3.79,6.22,54.23,0.0,0.0,299.21,583.05,603.26,34.71,397.3
2020-09-18 16:20:00,998.87,20.21,293.46,4.2,34.78,23.73,8.25,15.47,5.15,8.26,1182.44,3.12,4.88,52.44,0.0,0.0,272.4,530.5,556.5,34.64,397.3
2020-09-18 16:30:00,998.83,20.13,293.38,4.09,34.68,23.61,8.19,15.42,5.11,8.2,1182.74,3.75,5.42,54.84,0.0,0.0,247.18,480.44,504.15,34.51,397.1
2020-09-18 16:40:00,998.78,20.0,293.25,3.75,34.14,23.42,8.0,15.42,4.99,8.01,1183.29,3.89,5.66,61.56,0.0,0.0,225.14,436.92,455.71,34.35,397.2
2020-09-18 16:50:00,998.74,19.97,293.23,3.98,34.75,23.38,8.12,15.25,5.07,8.13,1183.31,3.28,5.19,56.35,0.0,0.0,198.62,386.25,412.25,34.16,397.2
2020-09-18 17:00:00,998.74,19.84,293.1,3.83,34.66,23.19,8.04,15.15,5.02,8.05,1183.87,3.76,5.49,56.95,0.0,0.0,172.68,334.13,355.17,33.96,397.5
2020-09-18 17:10:00,998.73,19.73,292.99,3.87,35.0,23.03,8.06,14.97,5.04,8.07,1184.3,3.26,5.09,64.14,0.0,0.0,139.28,267.43,304.02,33.74,397.7
2020-09-18 17:20:00,998.69,19.59,292.85,4.0,35.63,22.83,8.14,14.7,5.08,8.15,1184.78,3.49,5.03,60.57,0.0,0.0,116.15,214.21,239.83,33.5,397.9
2020-09-18 17:30:00,998.61,19.47,292.74,4.07,36.09,22.66,8.18,14.48,5.11,8.19,1185.16,3.81,6.3,59.59,0.0,0.0,78.48,148.84,187.89,33.24,398.2
2020-09-18 17:40:00,998.6,19.18,292.45,4.14,36.93,22.26,8.22,14.04,5.14,8.23,1186.3,3.41,5.06,58.25,0.0,0.0,29.85,82.24,88.84,32.92,398.7
2020-09-18 17:50:00,998.61,18.81,292.08,4.28,38.15,21.75,8.3,13.45,5.18,8.31,1187.78,2.92,4.54,59.8,0.0,0.0,23.89,67.31,75.08,32.51,399.4
2020-09-18 18:00:00,998.63,18.59,291.85,4.27,38.65,21.45,8.29,13.16,5.18,8.3,1188.7,3.24,5.06,56.76,0.0,0.0,17.79,50.8,59.05,32.02,399.9
2020-09-18 18:10:00,998.63,18.38,291.64,4.38,39.49,21.17,8.36,12.81,5.22,8.37,1189.52,2.38,5.2,56.88,0.0,0.0,11.19,33.82,42.34,31.5,400.5
2020-09-18 18:20:00,998.59,18.02,291.29,4.53,40.81,20.7,8.45,12.25,5.28,8.46,1190.91,1.98,3.55,50.78,0.0,0.0,3.99,17.57,24.95,30.98,401.7
2020-09-18 18:30:00,998.59,17.74,291.01,4.57,41.64,20.34,8.47,11.87,5.29,8.48,1192.05,1.85,2.68,45.65,0.0,0.0,0.0,7.06,11.08,30.49,402.6
2020-09-18 18:40:00,998.61,17.43,290.7,4.63,42.64,19.94,8.5,11.44,5.31,8.52,1193.33,1.72,2.52,51.36,0.0,0.0,0.0,1.67,3.41,30.01,403.4
2020-09-18 18:50:00,998.6,17.11,290.38,4.62,43.48,19.54,8.5,11.05,5.31,8.51,1194.63,1.46,2.21,53.69,0.0,0.0,0.0,0.0,0.0,29.55,404.0
2020-09-18 19:00:00,998.58,16.84,290.11,4.55,44.02,19.21,8.46,10.75,5.28,8.47,1195.74,1.67,2.91,41.72,0.0,0.0,0.0,0.0,0.0,29.11,404.2
2020-09-18 19:10:00,998.63,16.46,289.72,4.66,45.45,18.75,8.52,10.23,5.33,8.53,1197.34,1.27,2.73,47.55,0.0,0.0,0.0,0.0,0.0,28.69,406.3
2020-09-18 19:20:00,998.66,16.25,289.51,4.51,45.58,18.5,8.43,10.07,5.27,8.45,1198.28,0.73,1.65,82.1,0.0,0.0,0.0,0.0,0.0,28.28,407.3
2020-09-18 19:30:00,998.7,16.14,289.4,4.29,45.19,18.37,8.3,10.07,5.19,8.31,1198.84,0.47,1.27,49.54,0.0,0.0,0.0,0.0,0.0,27.9,407.0
2020-09-18 19:40:00,998.73,16.0,289.26,3.99,44.66,18.21,8.13,10.08,5.08,8.14,1199.54,0.63,2.83,359.3,0.0,0.0,0.0,0.0,0.0,27.53,406.9
2020-09-18 19:50:00,998.76,15.96,289.21,3.77,44.07,18.16,8.0,10.16,5.0,8.01,1199.8,2.01,2.99,30.1,0.0,0.0,0.0,0.0,0.0,27.19,407.0
2020-09-18 20:00:00,998.82,15.99,289.24,3.65,43.62,18.2,7.94,10.26,4.96,7.95,1199.78,2.37,3.18,21.55,0.0,0.0,0.0,0.0,0.0,26.85,407.2
2020-09-18 20:10:00,998.84,16.02,289.27,3.58,43.31,18.23,7.9,10.34,4.93,7.91,1199.69,2.62,3.87,17.43,0.0,0.0,0.0,0.0,0.0,26.53,407.0
2020-09-18 20:20:00,998.86,15.96,289.2,3.61,43.57,18.16,7.91,10.25,4.94,7.92,1199.97,2.36,3.59,2.15,0.0,0.0,0.0,0.0,0.0,26.23,407.5
2020-09-18 20:30:00,998.82,15.8,289.05,3.67,44.22,17.98,7.95,10.03,4.97,7.96,1200.56,3.01,4.09,10.59,0.0,0.0,0.0,0.0,0.0,25.96,408.2
2020-09-18 20:40:00,998.79,15.61,288.86,3.58,44.48,17.76,7.9,9.86,4.93,7.91,1201.34,3.38,4.07,4.36,0.0,0.0,0.0,0.0,0.0,25.69,407.5
2020-09-18 20:50:00,998.77,15.38,288.63,3.66,45.4,17.5,7.95,9.56,4.96,7.96,1202.25,3.4,4.16,3.8,0.0,0.0,0.0,0.0,0.0,25.44,408.4
2020-09-18 21:00:00,998.72,15.03,288.29,3.67,46.47,17.11,7.95,9.16,4.97,7.96,1203.65,2.37,3.54,1.41,0.0,0.0,0.0,0.0,0.0,25.2,408.6
2020-09-18 21:10:00,998.68,14.8,288.06,3.69,47.22,16.86,7.96,8.9,4.97,7.97,1204.56,1.62,3.87,346.2,0.0,0.0,0.0,0.0,0.0,24.96,409.6
2020-09-18 21:20:00,998.74,14.25,287.5,3.79,49.27,16.27,8.02,8.25,5.01,8.03,1206.91,1.09,1.93,243.2,0.0,0.0,0.0,0.0,0.0,24.73,410.7
2020-09-18 21:30:00,998.72,14.11,287.37,3.62,49.12,16.12,7.92,8.2,4.95,7.93,1207.52,0.83,1.55,300.3,0.0,0.0,0.0,0.0,0.0,24.51,409.6
2020-09-18 21:40:00,998.66,14.2,287.46,3.65,48.96,16.22,7.94,8.28,4.96,7.95,1207.06,1.52,1.99,337.1,0.0,0.0,0.0,0.0,0.0,24.29,410.4
2020-09-18 21:50:00,998.65,14.29,287.55,3.58,48.44,16.31,7.9,8.41,4.94,7.91,1206.68,1.95,2.33,348.0,0.0,0.0,0.0,0.0,0.0,24.07,409.9
2020-09-18 22:00:00,998.68,13.88,287.14,3.68,50.08,15.88,7.95,7.93,4.97,7.97,1208.42,0.88,1.9,275.7,0.0,0.0,0.0,0.0,0.0,23.86,410.5
2020-09-18 22:10:00,998.67,13.54,286.8,3.61,50.94,15.54,7.91,7.62,4.94,7.92,1209.86,0.67,1.3,311.9,0.0,0.0,0.0,0.0,0.0,23.65,410.3
2020-09-18 22:20:00,998.66,13.39,286.65,3.57,51.3,15.39,7.89,7.49,4.93,7.9,1210.5,0.42,0.86,246.2,0.0,0.0,0.0,0.0,0.0,23.45,410.4
2020-09-18 22:30:00,998.56,13.24,286.51,3.67,52.19,15.24,7.95,7.28,4.97,7.96,1210.98,0.16,0.29,1.53,0.0,0.0,0.0,0.0,0.0,23.26,411.9
2020-09-18 22:40:00,998.48,12.79,286.06,3.96,54.85,14.79,8.11,6.68,5.07,8.13,1212.71,0.49,0.93,50.59,0.0,0.0,0.0,0.0,0.0,23.07,414.9
2020-09-18 22:50:00,998.45,12.05,285.33,4.57,60.12,14.09,8.47,5.62,5.29,8.48,1215.66,0.54,0.78,84.3,0.0,0.0,0.0,0.0,0.0,22.87,422.6
2020-09-18 23:00:00,998.38,11.6,284.88,4.51,61.65,13.68,8.43,5.25,5.27,8.45,1217.51,0.2,0.49,333.8,0.0,0.0,0.0,0.0,0.0,22.67,422.7
2020-09-18 23:10:00,998.35,11.37,284.65,4.05,60.64,13.47,8.17,5.3,5.1,8.18,1218.58,0.89,1.8,235.7,0.0,0.0,0.0,0.0,0.0,22.45,418.3
2020-09-18 23:20:00,998.35,11.25,284.53,4.04,61.08,13.36,8.16,5.2,5.1,8.18,1219.09,0.49,1.01,134.2,0.0,0.0,0.0,0.0,0.0,22.24,418.4
2020-09-18 23:30:00,998.29,10.76,284.05,4.5,65.16,12.93,8.43,4.51,5.27,8.44,1221.01,0.76,0.99,54.67,0.0,0.0,0.0,0.0,0.0,22.02,424.4
2020-09-18 23:40:00,998.24,10.38,283.67,4.55,67.06,12.61,8.46,4.15,5.29,8.47,1222.56,0.36,0.61,50.69,0.0,0.0,0.0,0.0,0.0,21.81,425.5
2020-09-18 23:50:00,998.21,10.18,283.48,4.3,66.78,12.44,8.31,4.13,5.19,8.32,1223.46,0.33,0.88,217.9,0.0,0.0,0.0,0.0,0.0,21.58,422.5
2020-09-19 00:00:00,998.2,10.19,283.49,4.13,65.95,12.45,8.21,4.24,5.13,8.23,1223.45,0.34,0.63,145.1,0.0,0.0,0.0,0.0,0.0,21.36,421.0
2020-09-19 00:10:00,998.16,10.2,283.5,4.48,67.53,12.46,8.41,4.05,5.26,8.43,1223.26,0.24,0.58,72.23,0.0,0.0,0.0,0.0,0.0,21.16,427.5
2020-09-19 00:20:00,998.09,10.01,283.31,4.61,69.02,12.3,8.49,3.81,5.31,8.51,1223.96,0.46,0.76,149.7,0.0,0.0,0.0,0.0,0.0,20.93,429.0
2020-09-19 00:30:00,998.09,9.62,282.92,4.66,71.14,11.98,8.53,3.46,5.33,8.54,1225.63,0.27,0.49,57.97,0.0,0.0,0.0,0.0,0.0,20.71,431.2
2020-09-19 00:40:00,998.06,9.37,282.68,4.63,72.17,11.78,8.5,3.28,5.32,8.52,1226.7,0.6,1.09,47.29,0.0,0.0,0.0,0.0,0.0,20.5,429.7
2020-09-19 00:50:00,998.01,8.87,282.18,4.65,74.78,11.39,8.52,2.87,5.33,8.54,1228.79,0.49,0.93,68.25,0.0,0.0,0.0,0.0,0.0,20.3,432.2
2020-09-19 01:00:00,997.97,8.6,281.91,4.6,75.87,11.19,8.49,2.7,5.31,8.5,1229.94,0.28,0.69,45.43,0.0,0.0,0.0,0.0,0.0,20.1,432.3
2020-09-19 01:10:00,997.95,8.63,281.95,4.48,75.08,11.21,8.42,2.79,5.26,8.43,1229.81,0.27,0.61,56.41,0.0,0.0,0.0,0.0,0.0,19.88,432.0
2020-09-19 01:20:00,997.94,8.47,281.79,4.57,76.39,11.09,8.47,2.62,5.3,8.49,1230.48,0.6,0.8,44.4,0.0,0.0,0.0,0.0,0.0,19.68,432.2
2020-09-19 01:30:00,997.96,8.38,281.69,4.73,77.74,11.02,8.57,2.45,5.36,8.58,1230.85,0.63,0.83,56.85,0.0,0.0,0.0,0.0,0.0,19.47,434.4
2020-09-19 01:40:00,998.0,8.12,281.43,4.64,78.63,10.83,8.51,2.31,5.32,8.53,1232.07,0.4,0.65,183.1,0.0,0.0,0.0,0.0,0.0,19.27,435.6
2020-09-19 01:50:00,998.0,7.97,281.28,4.6,79.2,10.72,8.49,2.23,5.31,8.5,1232.74,0.27,0.55,164.3,0.0,0.0,0.0,0.0,0.0,19.08,435.5
2020-09-19 02:00:00,997.92,7.7,281.01,4.51,80.2,10.52,8.44,2.08,5.27,8.45,1233.86,0.31,0.56,186.3,0.0,0.0,0.0,0.0,0.0,18.9,436.3
2020-09-19 02:10:00,997.86,7.41,280.73,4.41,81.2,10.31,8.37,1.94,5.24,8.39,1235.08,0.53,0.81,41.21,0.0,0.0,0.0,0.0,0.0,18.73,434.8
2020-09-19 02:20:00,997.74,7.4,280.73,4.39,81.2,10.3,8.37,1.94,5.23,8.39,1234.99,0.53,0.72,37.31,0.0,0.0,0.0,0.0,0.0,18.56,432.9
2020-09-19 02:30:00,997.61,7.36,280.7,4.38,81.3,10.28,8.36,1.92,5.23,8.38,1234.98,0.82,1.23,33.95,0.0,0.0,0.0,0.0,0.0,18.38,434.8
2020-09-19 02:40:00,997.53,7.27,280.61,4.63,83.3,10.21,8.51,1.71,5.32,8.53,1235.24,0.76,1.09,49.21,0.0,0.0,0.0,0.0,0.0,18.21,439.7
2020-09-19 02:50:00,997.42,7.02,280.37,4.61,84.6,10.04,8.49,1.55,5.31,8.51,1236.21,0.35,0.49,71.55,0.0,0.0,0.0,0.0,0.0,18.04,443.6
2020-09-19 03:00:00,997.37,6.78,280.14,4.52,85.5,9.87,8.44,1.43,5.28,8.46,1237.24,0.46,0.82,236.2,0.0,0.0,0.0,0.0,0.0,17.87,441.8
2020-09-19 03:10:00,997.27,6.68,280.05,4.39,85.3,9.81,8.37,1.44,5.23,8.39,1237.58,0.44,0.74,184.0,0.0,0.0,0.0,0.0,0.0,17.72,437.3
2020-09-19 03:20:00,997.16,6.82,280.19,4.36,84.3,9.9,8.35,1.55,5.22,8.37,1236.83,0.25,0.49,94.7,0.0,0.0,0.0,0.0,0.0,17.58,438.8
2020-09-19 03:30:00,997.08,6.52,279.9,4.15,84.8,9.7,8.23,1.47,5.15,8.25,1238.1,0.77,1.88,218.7,0.0,0.0,0.0,0.0,0.0,17.44,438.0
2020-09-19 03:40:00,996.99,5.84,279.23,4.03,88.1,9.26,8.15,1.1,5.1,8.18,1241.04,0.75,1.72,191.2,0.0,0.0,0.0,0.0,0.0,17.32,447.2
2020-09-19 03:50:00,996.9,5.73,279.13,4.21,89.9,9.19,8.26,0.93,5.17,8.28,1241.36,0.63,1.07,218.6,0.0,0.0,0.0,0.0,0.0,17.21,448.8
2020-09-19 04:00:00,996.85,5.93,279.33,4.02,87.5,9.31,8.15,1.16,5.1,8.18,1240.46,0.66,0.9,203.3,0.0,0.0,0.0,0.0,0.0,17.09,439.9
2020-09-19 04:10:00,996.8,6.16,279.56,4.06,86.4,9.46,8.17,1.29,5.12,8.2,1239.38,0.41,0.84,160.0,0.0,0.0,0.0,0.0,0.0,16.99,441.7
2020-09-19 04:20:00,996.76,5.94,279.35,3.96,87.1,9.32,8.12,1.2,5.08,8.14,1240.34,0.51,0.81,193.0,0.0,0.0,0.0,0.0,0.0,16.89,438.0
2020-09-19 04:30:00,996.68,5.77,279.19,3.88,87.6,9.21,8.07,1.14,5.05,8.1,1241.0,1.2,1.67,208.8,0.0,0.0,0.0,0.0,0.0,16.8,438.3
2020-09-19 04:40:00,996.57,5.69,279.11,3.84,87.9,9.16,8.05,1.11,5.04,8.08,1241.25,0.82,1.24,194.3,0.0,0.0,0.0,0.0,0.0,16.72,442.2
2020-09-19 04:50:00,996.49,5.7,279.13,3.78,87.4,9.17,8.01,1.16,5.02,8.04,1241.1,1.05,1.63,201.6,0.0,0.0,0.0,0.0,0.0,16.64,441.7
2020-09-19 05:00:00,996.4,5.51,278.95,3.45,86.5,9.05,7.83,1.22,4.9,7.85,1241.91,1.15,1.6,214.7,0.0,0.0,0.0,0.0,0.0,16.57,436.8
2020-09-19 05:10:00,996.3,5.28,278.73,3.43,87.8,8.9,7.82,1.09,4.89,7.85,1242.82,0.47,0.83,189.8,0.0,0.0,0.0,0.0,0.0,16.5,439.4
2020-09-19 05:20:00,996.26,5.05,278.5,3.74,91.2,8.76,7.99,0.77,5.0,8.02,1243.71,0.44,0.62,153.5,0.0,0.0,0.0,0.0,0.0,16.44,454.6
2020-09-19 05:30:00,996.23,4.99,278.44,3.86,92.4,8.72,8.06,0.66,5.05,8.09,1243.94,0.35,0.77,142.0,0.0,0.0,0.0,0.0,0.0,16.36,460.0
